"rater_id","rated_ID","Group","domItem","dominanceRatings","id","Age","Sex","nominated","initInf","initLrn","Liked","Inflntl","ScoreCS","AgeCS","OverCS","OConfBIN","raterId","ratedID","grpID","itemID"
38,37,8,"R11",1,110,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,83,79,29,2
39,37,8,"R11",1,114,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,84,79,29,2
40,37,8,"R11",2,118,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,85,79,29,2
36,37,8,"R12rev",6,101,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,81,79,29,3
38,37,8,"R12rev",2,110,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,83,79,29,3
39,37,8,"R12rev",5,114,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,84,79,29,3
40,37,8,"R12rev",3,118,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,85,79,29,3
36,37,8,"R16",4,101,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,81,79,29,4
38,37,8,"R16",1,110,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,83,79,29,4
39,37,8,"R16",1,114,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,84,79,29,4
40,37,8,"R16",2,118,54,0,0,0,0,0.0580643498084155,0.0626959457840239,-0.161980366577755,0.349375052713515,1.51310809825192,1,85,79,29,4
36,38,8,"R3",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,5
37,38,8,"R3",1,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,5
39,38,8,"R3",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,5
40,38,8,"R3",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,5
36,38,8,"R5",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,6
37,38,8,"R5",1,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,6
39,38,8,"R5",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,6
40,38,8,"R5",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,6
36,38,8,"R7",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,7
37,38,8,"R7",1,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,7
39,38,8,"R7",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,7
40,38,8,"R7",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,7
36,38,8,"R9",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,8
37,38,8,"R9",1,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,8
39,38,8,"R9",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,8
40,38,8,"R9",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,8
36,38,8,"R10rev",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,1
37,38,8,"R10rev",6,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,1
39,38,8,"R10rev",3,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,1
40,38,8,"R10rev",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,1
36,38,8,"R11",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,2
37,38,8,"R11",2,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,2
39,38,8,"R11",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,2
40,38,8,"R11",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,2
36,38,8,"R12rev",2,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,3
37,38,8,"R12rev",2,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,3
39,38,8,"R12rev",6,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,3
40,38,8,"R12rev",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,3
36,38,8,"R16",1,102,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,81,80,29,4
37,38,8,"R16",1,106,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,82,80,29,4
39,38,8,"R16",1,115,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,84,80,29,4
40,38,8,"R16",1,119,38,1,0,0,0,-0.582430093462903,-2.05273902490515,0.61552539299547,-0.394499814903519,0.217065892331451,0,85,80,29,4
36,39,8,"R3",4,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,5
37,39,8,"R3",2,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,5
38,39,8,"R3",2,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,5
40,39,8,"R3",5,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,5
36,39,8,"R5",3,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,6
37,39,8,"R5",2,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,6
38,39,8,"R5",2,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,6
40,39,8,"R5",4,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,6
36,39,8,"R7",2,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,7
37,39,8,"R7",1,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,7
38,39,8,"R7",1,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,7
40,39,8,"R7",4,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,7
36,39,8,"R9",2,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,8
37,39,8,"R9",3,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,8
38,39,8,"R9",2,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,8
40,39,8,"R9",5,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,8
36,39,8,"R10rev",4,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,1
37,39,8,"R10rev",6,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,1
38,39,8,"R10rev",4,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,1
40,39,8,"R10rev",4,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,1
36,39,8,"R11",3,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,2
37,39,8,"R11",2,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,2
38,39,8,"R11",4,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,2
40,39,8,"R11",5,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,2
36,39,8,"R12rev",4,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,3
37,39,8,"R12rev",6,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,3
38,39,8,"R12rev",4,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,3
40,39,8,"R12rev",5,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,3
36,39,8,"R16",2,103,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,81,81,29,4
37,39,8,"R16",1,107,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,82,81,29,4
38,39,8,"R16",1,111,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,83,81,29,4
40,39,8,"R16",4,120,56,1,0,0,0,-0.795928241220006,1.47298592624348,-0.161980366577755,0.442359411165644,1.22509871915848,1,85,81,29,4
36,40,8,"R3",4,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,5
37,40,8,"R3",3,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,5
38,40,8,"R3",1,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,5
39,40,8,"R3",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,5
36,40,8,"R5",2,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,6
37,40,8,"R5",2,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,6
38,40,8,"R5",2,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,6
39,40,8,"R5",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,6
36,40,8,"R7",2,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,7
37,40,8,"R7",3,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,7
38,40,8,"R7",1,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,7
39,40,8,"R7",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,7
36,40,8,"R9",3,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,8
37,40,8,"R9",2,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,8
38,40,8,"R9",1,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,8
39,40,8,"R9",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,8
36,40,8,"R10rev",6,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,1
37,40,8,"R10rev",4,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,1
38,40,8,"R10rev",5,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,1
39,40,8,"R10rev",3,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,1
36,40,8,"R11",2,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,2
37,40,8,"R11",2,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,2
38,40,8,"R11",4,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,2
39,40,8,"R11",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,2
36,40,8,"R12rev",4,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,3
37,40,8,"R12rev",6,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,3
38,40,8,"R12rev",4,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,3
39,40,8,"R12rev",6,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,3
36,40,8,"R16",2,104,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,81,82,29,4
37,40,8,"R16",2,108,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,82,82,29,4
38,40,8,"R16",1,112,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,83,82,29,4
39,40,8,"R16",1,116,48,1,0,0,0,-2.71741157103396,-2.22902527246258,-0.680317539626572,0.0704219773571274,0.505075271424889,0,84,82,29,4
42,41,9,"R3",2,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,5
44,41,9,"R3",4,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,5
45,41,9,"R3",3,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,5
42,41,9,"R5",5,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,6
44,41,9,"R5",4,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,6
45,41,9,"R5",2,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,6
42,41,9,"R7",2,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,7
44,41,9,"R7",3,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,7
45,41,9,"R7",2,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,7
42,41,9,"R9",4,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,8
44,41,9,"R9",3,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,8
45,41,9,"R9",2,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,8
42,41,9,"R10rev",4,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,1
44,41,9,"R10rev",5,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,1
45,41,9,"R10rev",4,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,1
42,41,9,"R11",1,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,2
44,41,9,"R11",3,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,2
45,41,9,"R11",2,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,2
42,41,9,"R12rev",7,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,3
44,41,9,"R12rev",5,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,3
45,41,9,"R12rev",3,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,3
42,41,9,"R16",1,125,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,87,83,30,4
44,41,9,"R16",1,132,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,89,83,30,4
45,41,9,"R16",2,136,76,0,0,0,0,-0.0131016994439496,-0.583686961926559,0.0971882199466532,1.37220299568694,-0.646962244948862,0,90,83,30,4
41,42,9,"R3",3,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,5
43,42,9,"R3",3,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,5
44,42,9,"R3",6,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,5
41,42,9,"R5",2,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,6
43,42,9,"R5",2,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,6
44,42,9,"R5",6,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,6
41,42,9,"R7",1,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,7
43,42,9,"R7",2,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,7
44,42,9,"R7",5,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,7
41,42,9,"R9",2,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,8
43,42,9,"R9",2,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,8
44,42,9,"R9",5,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,8
41,42,9,"R10rev",2,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,1
43,42,9,"R10rev",6,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,1
44,42,9,"R10rev",3,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,1
41,42,9,"R11",2,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,2
43,42,9,"R11",2,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,2
44,42,9,"R11",3,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,2
41,42,9,"R12rev",4,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,3
43,42,9,"R12rev",5,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,3
44,42,9,"R12rev",5,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,3
41,42,9,"R16",1,121,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,86,84,30,4
43,42,9,"R16",2,129,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,88,84,30,4
44,42,9,"R16",3,133,75,0,0,0,0,-0.86709429047237,-0.348638631849984,-1.19865471267539,1.32571081646087,1.3691034087052,1,89,84,30,4
41,43,9,"R3",2,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,5
42,43,9,"R3",1,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,5
44,43,9,"R3",5,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,5
45,43,9,"R3",5,137,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,90,85,30,5
41,43,9,"R5",1,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,6
42,43,9,"R5",1,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,6
44,43,9,"R5",6,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,6
45,43,9,"R5",4,137,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,90,85,30,6
41,43,9,"R7",1,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,7
42,43,9,"R7",1,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,7
44,43,9,"R7",6,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,7
45,43,9,"R7",3,137,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,90,85,30,7
41,43,9,"R9",1,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,8
42,43,9,"R9",3,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,8
44,43,9,"R9",6,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,8
45,43,9,"R9",3,137,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,90,85,30,8
41,43,9,"R10rev",5,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,1
42,43,9,"R10rev",4,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,1
44,43,9,"R10rev",7,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,1
45,43,9,"R10rev",6,137,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,90,85,30,1
41,43,9,"R11",1,122,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,86,85,30,2
42,43,9,"R11",3,126,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,87,85,30,2
44,43,9,"R11",5,134,71,0,0,0,0,-0.368931945705791,-0.466162796888268,-1.71699188572421,1.13974209955661,-0.358952865855424,0,89,85,30,2
