rater_id,rated_ID,Group,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22
80,78,16,5,1,4,2,2,1,1,4,1,4,1,3,5,4,5,1,1,6,6,6,4,6
80,79,16,3,1,1,1,1,1,1,2,1,7,1,7,3,2,2,1,1,1,1,1,4,3
81,82,17,5,1,3,5,1,1,2,6,3,2,3,2,3,4,3,2,1,6,4,3,7,7
81,83,17,3,1,2,2,1,2,1,1,1,7,2,5,1,1,2,1,1,2,1,2,6,3
81,84,17,3,2,3,4,3,2,4,5,4,3,3,3,4,2,2,1,1,4,3,2,4,4
81,85,17,5,2,6,5,6,1,6,6,6,1,5,1,5,5,2,4,1,6,7,6,6,6
82,81,17,4,1,1,3,1,1,1,5,1,1,3,4,6,7,1,3,2,4,4,6,7,7
82,83,17,4,1,2,4,1,1,1,4,1,2,2,1,4,4,4,1,1,5,4,5,7,7
82,84,17,4,1,1,4,1,1,1,6,1,5,1,5,5,6,6,1,1,4,4,6,7,7
82,85,17,5,1,6,5,1,1,1,5,1,2,1,3,6,6,6,1,2,5,5,6,5,7
83,81,17,4,1,2,5,1,1,1,3,1,7,1,4,5,6,4,1,1,4,4,6,4,5
83,82,17,6,3,1,5,1,1,1,5,1,6,2,4,5,5,5,1,1,5,5,5,7,7
83,84,17,6,2,1,5,1,1,2,6,2,7,2,6,4,4,4,1,1,3,3,6,7,7
83,85,17,4,2,3,4,1,1,1,4,1,3,2,3,5,5,5,1,1,6,6,6,5,5
84,81,17,4,2,1,3,1,1,1,3,3,2,1,2,6,7,6,1,1,4,5,7,6,5
84,82,17,7,2,3,5,2,1,2,6,3,2,1,2,7,7,7,1,2,6,5,7,7,7
84,83,17,5,2,1,2,1,2,1,3,1,6,1,6,4,4,4,1,1,4,1,6,7,7
84,85,17,5,2,6,5,6,2,6,5,6,1,5,1,6,7,6,1,2,6,6,6,7,6
85,81,17,5,2,1,3,1,2,1,4,1,6,1,3,5,5,4,1,1,4,2,6,6,6
85,82,17,5,2,4,4,2,1,2,5,3,3,1,4,5,4,5,1,1,5,4,5,5,6
85,83,17,3,2,2,2,1,4,1,4,1,6,1,6,3,3,2,1,1,2,2,4,4,4
85,84,17,5,1,2,4,1,1,1,5,1,5,1,3,5,4,5,1,1,3,4,5,5,6
86,87,18,4,4,4,5,3,3,2,4,3,3,3,3,5,4,6,2,2,5,3,5,5,4
86,88,18,5,2,5,4,4,2,2,6,4,3,3,3,5,6,5,2,2,6,3,6,6,6
86,89,18,6,2,2,2,1,2,2,6,2,6,2,6,6,7,7,2,2,4,2,6,7,7
86,90,18,6,2,2,2,2,2,2,6,2,6,2,6,6,4,4,1,1,4,2,4,7,7
87,86,18,6,1,4,3,4,1,1,7,1,2,1,1,7,5,4,1,1,1,4,6,999,999
87,88,18,5,1,4,1,4,1,2,7,1,4,1,4,7,7,7,2,1,4,4,7,999,999
87,89,18,4,1,7,1,6,2,7,5,7,1,4,1,7,7,6,1,4,4,4,4,999,999
87,90,18,5,1,1,1,1,1,1,1,1,7,1,4,7,7,4,1,1,1,1,5,999,999
88,86,18,4,2,3,4,2,1,1,4,1,4,1,5,6,4,3,1,1,999,999,999,999,999
88,87,18,2,7,7,7,7,4,6,4,7,1,7,1,5,7,7,6,7,999,999,999,999,999
88,89,18,5,1,1,4,1,1,1,4,1,6,1,6,7,7,7,1,1,999,999,999,999,999
88,90,18,5,1,1,4,1,1,1,6,1,4,1,7,7,6,4,1,1,999,999,999,999,999
89,86,18,4,4,5,4,7,1,1,4,4,1,4,1,5,4,4,1,1,4,4,4,5,4
89,87,18,4,6,7,7,7,3,7,4,7,1,7,1,4,7,4,3,4,7,1,7,4,4
89,88,18,7,1,5,7,7,1,1,7,7,1,3,4,7,7,7,1,3,7,1,7,7,7
89,90,18,7,1,1,4,1,1,1,7,1,7,1,4,7,7,4,1,1,3,1,5,7,7
90,86,18,7,2,1,4,1,1,1,6,1,7,1,5,6,7,7,1,1,5,4,5,7,999
90,87,18,7,2,1,5,2,1,1,6,1,3,1,5,6,7,7,1,1,2,4,6,7,999
90,88,18,7,4,1,5,1,1,1,6,1,5,1,4,7,7,7,1,1,4,4,7,7,999
90,89,18,7,4,1,4,1,1,1,7,1,7,1,7,7,7,7,1,1,4,4,6,7,999
91,92,19,7,1,4,4,1,1,1,7,1,5,1,4,7,6,6,1,1,6,4,5,7,7
91,93,19,7,1,5,6,4,1,2,7,4,4,1,4,6,7,7,1,1,7,6,7,7,7
91,94,19,7,1,5,4,1,1,1,7,1,7,1,4,7,7,7,1,1,7,6,7,7,7
91,95,19,7,1,4,4,1,1,2,7,1,6,1,4,7,7,7,1,1,5,3,5,7,7
92,91,19,5,3,2,3,2,3,1,5,1,6,2,5,4,4,4,1,2,2,2,5,6,5
92,93,19,7,2,2,5,2,2,2,6,2,6,2,2,6,5,6,1,1,5,5,6,7,7
92,94,19,5,2,2,5,2,2,2,6,2,6,2,3,5,4,5,1,2,5,5,6,6,6
92,95,19,6,2,6,5,5,2,3,6,4,2,3,4,5,6,6,2,2,6,6,6,6,6
93,91,19,5,1,1,2,1,1,1,4,1,7,1,4,4,3,3,1,1,4,6,6,7,7
93,92,19,6,1,3,4,4,1,2,5,4,4,3,3,6,6,6,1,1,4,3,5,7,7
93,94,19,5,1,1,3,1,2,1,4,2,6,1,5,4,3,3,1,1,3,3,5,7,7
93,95,19,6,2,3,5,4,1,2,6,4,6,2,3,5,6,7,1,1,5,4,5,7,7
94,91,19,5,2,1,4,1,1,1,5,1,3,1,1,3,4,3,1,1,3,2,3,7,999
94,92,19,6,1,1,4,2,1,1,5,2,4,1,3,5,5,5,1,1,5,5,5,6,999
94,93,19,6,1,4,5,5,3,1,5,1,4,1,2,5,4,4,1,1,4,4,4,6,999
94,95,19,6,1,3,6,2,2,2,6,2,4,2,2,6,6,6,1,1,5,4,5,6,999
95,91,19,4,3,1,4,1,3,1,3,2,7,2,5,4,3,2,1,2,2,4,4,6,6
95,92,19,6,2,6,4,4,2,3,6,4,2,3,2,4,4,6,2,1,6,6,6,7,7
95,93,19,6,3,4,4,5,2,2,6,4,2,4,2,5,4,6,1,1,4,4,6,6,6
95,94,19,7,2,1,6,2,2,1,7,2,6,2,6,6,5,6,1,1,5,3,6,7,7
96,97,20,3,2,2,3,2,1,1,2,2,2,2,2,2,3,5,1,2,2,3,6,6,5
96,98,20,6,2,4,5,3,1,5,7,4,2,2,2,6,7,7,1,1,6,5,6,7,7
96,99,20,7,1,2,4,3,1,2,6,2,6,2,5,6,6,7,1,1,4,3,7,7,7
96,100,20,6,1,2,3,1,1,2,6,3,4,2,2,7,7,7,1,1,5,4,7,7,7
97,96,20,7,1,4,6,1,1,1,7,1,1,1,1,6,4,4,1,1,7,7,7,7,7
97,98,20,7,1,1,6,2,1,1,5,1,1,1,1,6,4,4,1,1,4,6,7,7,7
97,99,20,7,1,2,5,1,1,1,4,1,2,1,1,4,4,6,1,1,3,2,7,6,6
97,100,20,6,1,2,5,1,1,1,5,1,5,1,1,6,4,4,1,1,2,1,6,7,7
98,96,20,6,2,4,3,2,1,2,6,2,4,2,4,6,6,6,3,1,6,5,6,7,7
98,97,20,5,1,3,4,3,1,2,5,3,4,2,3,6,7,3,1,1,5,5,6,6,6
98,99,20,5,2,3,3,3,1,2,5,3,2,2,4,4,5,6,2,1,3,3,5,7,7
98,100,20,6,2,3,5,2,2,2,6,2,4,2,5,5,5,5,2,1,4,4,6,7,7
99,96,20,7,2,4,5,2,1,2,7,4,2,3,2,5,7,6,2,1,5,4,6,7,7
99,97,20,7,5,6,4,5,2,4,6,6,2,4,3,4,5,6,2,4,7,6,6,7,7
99,98,20,6,2,5,6,4,1,2,7,4,4,3,1,7,6,7,1,1,6,5,6,7,7
99,100,20,7,1,3,6,5,1,2,6,4,4,4,3,7,6,7,1,2,5,4,7,7,7
100,96,20,5,3,5,3,5,3,4,5,4,2,3,3,6,5,5,2,2,4,4,5,6,5
100,97,20,5,3,3,4,3,2,3,5,3,4,3,5,5,6,5,2,2,5,4,5,6,6
100,98,20,6,3,4,5,3,2,3,6,3,4,3,3,5,5,6,2,2,6,6,6,6,6
100,99,20,6,3,4,5,3,2,3,5,4,3,3,3,6,5,5,2,2,6,5,6,6,6
101,102,21,5,1,2,4,1,1,1,6,3,6,2,4,7,6,6,1,1,7,5,7,7,7
101,103,21,7,1,1,5,1,1,1,7,1,7,1,2,7,5,5,1,1,5,4,7,7,7
101,104,21,6,1,1,6,1,1,1,7,1,7,1,7,6,6,6,1,1,3,3,6,7,7
101,105,21,6,1,1,6,1,1,1,6,2,6,2,4,6,6,6,1,1,5,6,5,7,7
102,101,21,3,4,4,3,4,3,3,5,4,2,6,2,6,5,4,2,3,3,3,5,4,4
102,103,21,6,2,5,4,3,3,3,5,2,5,2,4,6,6,7,1,2,6,6,6,6,5
102,104,21,4,2,2,4,2,4,3,4,3,6,3,6,4,4,5,1,3,4,3,5,7,5
102,105,21,5,3,4,3,2,3,2,4,4,3,2,3,3,4,3,2,2,5,4,3,5,4
103,101,21,6,2,2,4,2,3,2,6,3,5,3,5,6,6,5,1,1,4,5,7,7,7
103,102,21,7,3,4,5,3,2,3,6,3,3,4,4,6,6,6,1,1,5,4,6,7,7
103,104,21,5,2,2,5,2,2,2,6,2,6,2,4,6,6,6,1,1,6,5,6,7,7
103,105,21,6,2,4,5,3,2,2,6,3,4,3,4,6,5,5,1,1,5,5,6,7,7
104,101,21,6,1,1,2,1,1,1,7,1,7,1,7,6,4,5,1,1,3,3,6,7,7
104,102,21,6,1,1,2,1,1,1,6,1,2,1,6,6,5,6,1,1,5,4,6,7,7
104,103,21,5,1,1,1,1,1,1,6,1,1,1,7,5,4,4,1,1,3,3,6,7,7
104,105,21,6,1,1,1,1,1,1,6,1,1,1,6,6,6,6,1,1,5,3,6,7,7
105,101,21,5,1,1,5,1,1,1,6,1,4,1,4,4,4,6,1,1,3,6,4,6,6
105,102,21,6,2,6,6,2,1,1,6,3,2,1,6,6,5,6,1,1,6,5,6,7,6
105,103,21,6,2,2,5,1,1,1,5,2,3,2,5,4,6,4,1,1,6,4,7,7,7
105,104,21,6,1,1,4,1,1,1,6,1,4,1,6,5,5,6,1,1,5,4,6,6,6
106,107,22,5,2,1,6,1,4,1,6,1,7,1,4,4,4,6,1,1,3,2,5,7,7
106,108,22,6,2,1,5,2,6,1,7,1,3,2,6,7,4,5,1,1,5,3,6,7,7
106,109,22,7,1,3,7,1,1,1,7,1,3,2,2,7,7,7,1,1,7,7,7,7,7
106,110,22,7,1,5,7,6,4,5,7,1,4,5,7,7,7,7,1,1,7,5,5,7,7
107,106,22,5,4,2,4,1,2,1,6,2,7,2,4,5,6,5,1,1,4,4,4,7,7
107,108,22,5,4,4,4,1,1,1,4,1,4,1,4,7,7,6,1,1,4,4,4,7,7
107,109,22,6,4,4,5,1,1,1,7,1,4,1,5,7,7,7,1,1,7,7,7,7,7
107,110,22,4,4,5,5,5,4,4,4,5,2,6,2,5,5,5,4,5,5,5,5,5,5
108,106,22,5,4,1,5,1,5,1,5,1,7,2,7,6,7,4,1,1,5,3,7,7,7
108,107,22,4,4,7,4,3,3,4,4,7,5,4,1,6,6,5,1,4,3,3,5,6,6
108,109,22,7,1,1,7,1,1,1,7,1,1,1,5,7,7,7,1,1,7,7,7,7,7
108,110,22,7,5,7,7,6,5,6,6,5,2,2,1,7,7,7,4,4,4,2,3,6,6
109,106,22,4,1,1,5,1,5,1,4,1,7,1,6,4,7,7,1,1,7,5,7,7,7
109,107,22,5,1,2,5,2,1,3,5,5,3,3,6,6,6,6,1,1,5,2,7,7,6
109,108,22,4,1,1,6,1,1,1,6,1,7,2,1,7,7,7,1,1,4,2,7,7,7
109,110,22,7,1,5,7,4,1,2,7,6,5,4,3,7,7,5,1,1,5,4,7,7,7
110,106,22,4,2,1,4,2,1,1,5,1,7,1,6,5,5,4,1,1,4,3,7,7,7
110,107,22,3,4,7,4,4,4,2,3,6,2,4,1,4,3,4,2,4,4,3,4,4,4
110,109,22,7,3,5,7,4,1,1,7,5,2,6,3,7,7,7,4,4,7,7,7,7,7
110,108,22,4,1,1,5,1,5,1,4,1,7,1,7,3,1,2,1,1,2,1,2,7,7
111,112,23,4,2,3,5,2,3,1,4,4,7,5,5,3,5,4,2,4,4,4,5,4,999
111,113,23,4,2,3,2,1,3,2,4,2,6,3,2,6,7,4,2,1,5,3,5,4,999
111,114,23,5,2,5,5,3,5,4,4,2,2,5,2,5,3,5,4,5,4,4,5,4,999
111,115,23,4,3,3,4,3,3,4,5,5,4,5,4,4,3,4,5,3,5,5,5,6,999
112,111,23,2,6,6,4,6,3,4,4,4,3,3,3,4,4,5,2,2,4,5,4,4,4
112,113,23,5,4,1,5,1,2,1,5,1,6,2,7,4,5,4,1,2,2,1,4,4,6
112,114,23,5,5,3,5,2,2,2,5,2,4,4,4,6,6,6,3,3,4,4,6,6,5
112,115,23,4,4,6,4,6,3,5,5,5,3,6,3,5,6,6,4,3,5,4,5,6,4
113,111,23,7,4,4,4,4,1,1,4,3,7,4,4,7,5,5,1,1,2,5,3,3,3
113,112,23,6,2,4,5,2,1,1,5,1,7,2,5,7,7,7,1,1,6,5,6,4,4
113,114,23,6,1,5,6,3,1,1,5,1,7,1,4,7,7,7,1,1,6,5,7,7,7
113,115,23,7,1,3,6,1,1,1,3,4,7,1,2,7,7,7,1,1,5,5,5,4,4
114,111,23,5,4,6,4,6,3,1,4,5,2,3,1,4,4,4,1,1,3,4,7,5,4
114,112,23,6,1,2,3,1,1,1,7,1,7,1,2,7,5,7,1,1,4,5,7,7,7
114,113,23,7,1,1,3,1,1,1,6,2,6,2,2,7,7,6,1,1,4,4,5,7,7
114,115,23,7,2,3,4,4,1,1,6,2,4,4,3,6,5,7,1,1,5,4,7,7,7
115,111,23,5,4,5,3,5,2,6,3,6,2,4,1,4,4,3,5,2,5,6,6,6,3
115,112,23,4,3,1,3,1,2,1,4,1,7,1,2,7,7,4,1,1,3,3,6,6,5
115,113,23,4,2,1,2,1,2,2,4,2,4,4,6,6,6,4,1,1,2,2,6,5,5
115,114,23,6,1,3,6,4,1,2,6,4,3,2,4,6,7,6,1,2,6,5,6,7,6
116,117,24,7,1,1,1,4,1,1,7,1,7,7,7,7,7,7,1,1,7,7,7,7,7
116,118,24,7,1,1,1,1,1,1,7,1,1,7,7,7,7,7,1,1,7,7,7,7,7
116,119,24,7,1,1,1,4,1,1,7,1,1,7,7,7,7,7,1,1,7,7,7,7,7
116,120,24,7,1,1,1,4,1,1,7,1,1,7,7,7,7,7,1,1,7,7,7,7,7
117,116,24,4,4,1,1,1,1,1,5,3,7,7,7,7,7,4,1,1,2,2,6,7,7
117,118,24,7,1,1,4,1,1,1,7,1,7,1,7,7,7,5,1,1,5,4,7,7,7
117,119,24,7,1,1,4,1,1,1,6,1,1,3,7,7,7,6,1,1,6,4,7,7,7
117,120,24,7,1,1,3,1,1,1,7,1,7,4,7,7,4,2,1,1,4,4,6,7,7
118,116,24,6,3,3,4,3,4,1,5,2,4,4,4,7,6,5,1,2,1,1,4,7,7
118,117,24,6,2,1,4,1,6,1,6,1,6,1,7,6,6,6,1,1,1,1,4,7,7
118,119,24,7,1,2,6,2,1,1,7,1,4,4,6,7,6,6,1,1,1,1,4,7,7
118,120,24,6,1,1,5,1,1,1,6,2,6,2,6,5,4,4,1,1,1,1,4,7,7
119,116,24,4,6,4,5,6,3,6,2,5,2,5,4,5,2,2,1,3,3,2,4,6,4
119,117,24,5,3,2,4,1,1,1,5,1,5,2,4,6,7,5,1,1,5,5,6,6,6
119,118,24,7,4,3,6,1,1,1,7,1,3,4,6,7,7,7,1,1,6,6,6,7,7
119,120,24,4,3,2,5,1,1,1,5,1,4,2,5,4,5,4,1,1,3,4,4,6,6
120,116,24,4,6,6,2,6,1,1,5,5,4,5,6,6,6,6,1,1,5,3,999,7,7
120,117,24,6,4,2,6,2,2,2,5,2,6,2,6,6,6,6,1,2,6,6,6,7,7
120,118,24,7,3,3,4,1,1,1,7,2,5,3,4,7,7,7,6,1,6,2,6,7,7
120,119,24,6,2,2,5,1,1,1,6,3,4,2,3,6,6,6,1,1,6,5,6,7,7
121,122,25,6,2,2,6,3,2,2,5,1,7,6,5,7,7,6,1,1,5,3,6,7,7
121,123,25,4,3,5,5,6,2,5,5,5,3,6,3,5,4,4,2,1,3,3,5,5,5
121,124,25,6,2,5,6,6,2,5,6,5,3,6,3,6,6,6,1,1,7,7,7,6,6
121,125,25,6,1,2,6,3,2,2,6,2,7,7,7,7,5,5,1,1,6,5,5,7,7
122,121,25,6,2,2,5,1,1,1,6,1,6,2,6,7,7,6,1,1,6,4,7,7,7
122,123,25,5,5,3,4,3,2,1,4,3,7,1,3,6,7,5,1,2,3,2,5,4,4
122,124,25,6,4,4,6,3,1,2,5,6,3,4,2,6,7,5,1,3,5,7,6,5,6
122,125,25,6,2,1,5,2,1,1,6,2,7,2,6,6,7,6,1,2,4,3,6,7,7
123,121,25,5,2,1,4,2,1,1,5,1,6,2,6,6,6,6,1,1,5,5,5,6,6
123,122,25,5,2,2,4,2,1,1,5,1,7,2,5,6,6,6,1,1,5,5,5,6,6
123,124,25,5,2,3,6,2,1,1,5,2,3,2,2,5,5,6,1,1,5,5,5,5,6
123,125,25,5,2,1,5,2,2,1,5,2,2,2,5,5,5,6,1,1,5,5,5,6,6
124,121,25,6,1,2,6,2,1,1,6,2,3,3,2,6,6,6,1,1,5,4,6,7,7
124,122,25,5,1,2,6,2,1,1,5,2,1,2,2,6,5,5,1,1,5,2,6,6,7
124,123,25,6,1,4,5,3,2,2,5,3,2,4,2,6,5,5,1,1,5,4,5,6,7
124,125,25,6,1,2,6,1,1,1,6,2,6,2,5,6,6,6,1,1,5,5,6,7,7
125,121,25,7,3,3,5,3,2,1,7,3,7,1,4,7,7,6,1,1,5,6,7,7,7
125,122,25,5,4,3,6,3,2,1,4,3,7,1,6,5,5,6,1,1,5,5,6,7,7
125,123,25,4,4,1,4,1,1,1,5,1,7,1,7,4,4,4,1,1,5,5,6,7,7
125,124,25,5,6,7,7,5,1,1,7,1,1,5,5,5,5,6,1,1,7,7,7,7,7
126,127,26,7,1,3,5,2,1,1,6,3,6,1,7,7,6,6,1,1,6,7,7,7,7
126,128,26,5,1,2,4,1,1,1,6,2,7,1,6,6,5,4,1,1,4,3,4,7,7
126,129,26,6,1,2,4,2,1,1,3,2,7,1,7,4,4,5,1,1,6,5,6,7,7
126,130,26,5,2,4,5,4,2,1,6,2,7,1,7,6,5,6,1,1,5,6,6,7,7
127,126,26,7,1,1,7,1,1,1,7,1,3,1,5,7,7,6,1,1,7,5,7,7,7
127,128,26,7,1,1,4,1,1,1,7,1,4,1,7,1,1,1,1,1,4,1,7,7,7
127,129,26,7,1,5,4,3,1,1,7,6,2,3,3,7,4,4,1,1,4,3,7,7,7
127,130,26,7,1,1,5,1,1,1,7,1,6,1,7,7,4,4,1,1,5,2,7,7,7
128,126,26,7,1,3,3,1,1,1,7,1,2,1,6,7,7,7,1,1,7,7,7,7,7
128,127,26,7,1,1,6,1,1,1,7,1,7,1,2,7,4,4,1,1,6,4,7,7,7
128,129,26,7,1,6,4,1,1,1,7,2,3,1,6,7,7,6,1,1,4,2,6,7,7
128,130,26,5,1,1,3,1,1,1,5,1,4,1,5,4,4,2,1,1,3,3,6,7,7
129,126,26,6,2,2,4,2,2,1,6,2,6,2,6,7,7,7,1,2,7,6,6,7,7
129,127,26,7,1,1,5,1,1,1,7,1,7,2,7,6,6,6,1,1,6,6,6,7,7
129,128,26,6,1,1,4,2,1,1,6,1,7,1,7,7,5,5,1,1,7,5,5,7,7
129,130,26,6,1,5,6,1,1,1,6,1,6,1,6,6,6,6,1,1,6,6,6,7,7
130,126,26,6,2,1,5,1,1,1,7,1,4,2,6,7,7,6,1,1,6,4,6,7,7
130,127,26,6,1,1,4,1,1,1,7,2,4,2,5,6,5,4,1,1,5,6,4,7,7
130,128,26,6,1,2,4,2,2,2,6,2,7,2,7,5,4,5,1,1,4,3,6,7,7
130,129,26,7,1,1,6,1,1,1,7,1,3,2,7,7,7,6,1,1,6,5,6,7,7
131,132,27,5,2,2,5,1,2,1,4,1,6,1,2,2,3,4,1,2,4,2,5,5,5
131,133,27,6,3,2,4,2,2,1,5,3,5,1,6,6,6,6,1,5,5,4,5,6,6
131,134,27,5,2,2,5,2,1,2,6,3,3,1,5,5,6,4,1,4,6,6,6,5,5
131,135,27,5,3,1,5,1,3,1,5,1,5,1,7,6,5,4,1,1,4,3,3,7,7
132,131,27,5,1,1,3,4,1,1,6,2,4,3,5,2,3,4,1,1,4,2,5,5,5
132,133,27,4,3,5,5,5,2,4,4,5,3,4,3,3,5,5,2,3,5,4,5,3,4
132,134,27,4,2,2,4,1,1,3,4,2,4,3,5,4,4,4,2,2,4,5,5,5,5
132,135,27,4,1,1,4,2,4,1,4,2,6,2,6,4,4,5,1,1,3,3,5,5,5
133,131,27,4,1,2,5,1,2,1,4,1,2,1,2,3,6,4,1,2,3,2,4,5,5
133,132,27,4,1,1,3,1,1,1,2,1,5,1,2,2,6,3,1,2,5,5,6,4,4
133,134,27,6,1,2,3,2,1,2,5,2,1,3,3,5,5,5,2,2,6,4,6,7,7
133,135,27,3,2,1,3,1,1,1,3,1,4,1,2,2,3,3,1,1,3,2,4,5,5
134,131,27,5,2,2,5,1,3,1,5,2,5,2,6,6,6,5,1,2,5,4,5,6,5
134,132,27,5,4,5,5,4,2,4,5,5,3,4,2,4,5,6,4,4,6,6,6,5,4
134,133,27,6,3,5,5,5,2,3,5,6,3,4,2,5,6,5,3,2,5,5,6,7,7
134,135,27,2,6,1,3,1,5,1,2,2,7,2,6,5,5,4,1,4,2,1,2,4,4
135,131,27,6,2,1,4,1,1,1,6,1,7,1,7,4,3,3,1,1,3,2,4,7,5
135,132,27,5,2,1,4,2,1,1,6,2,5,2,5,4,4,4,1,1,5,6,6,5,4
135,133,27,6,2,3,5,3,2,1,7,2,3,4,4,5,6,5,1,1,6,5,5,5,4
135,134,27,6,2,2,5,2,2,1,5,1,6,2,6,5,5,4,1,1,6,5,6,5,5
136,137,28,5,1,1,4,1,1,1,5,1,4,3,999,5,6,4,1,1,4,4,4,7,7
136,138,28,5,2,2,5,1,1,1,6,1,6,2,6,7,6,6,1,1,6,6,6,7,7
136,139,28,5,2,1,4,1,2,1,5,1,6,4,6,6,6,6,1,1,5,5,5,7,7
136,140,28,5,1,5,5,4,2,4,5,4,2,3,2,6,6,6,1,1,6,5,5,7,7
137,136,28,6,5,5,4,3,2,3,3,3,2,3,2,5,6,6,2,1,5,4,5,6,5
137,138,28,6,1,2,4,2,1,1,6,6,5,3,2,6,6,6,1,1,6,6,6,5,6
137,139,28,6,1,1,4,2,1,1,6,2,4,3,3,5,5,5,1,1,999,999,6,6,6
137,140,28,6,1,4,6,3,1,1,6,3,4,3,2,6,6,6,1,1,999,999,6,6,6
138,136,28,6,2,3,3,3,2,1,6,4,5,2,4,5,5,5,1,2,4,3,6,6,6
138,137,28,4,4,3,4,3,4,2,4,3,5,3,5,2,3,1,1,2,3,3,5,4,4
138,139,28,5,5,3,2,3,3,2,4,5,3,3,5,4,4,3,2,2,5,5,6,5,5
138,140,28,6,3,5,5,5,3,2,6,5,3,5,2,7,6,6,1,3,5,5,5,6,6
139,136,28,7,4,2,3,1,1,1,7,2,7,4,4,4,5,5,1,1,4,1,7,7,7
139,137,28,7,4,1,3,1,1,2,7,1,1,1,1,5,4,4,1,1,5,2,7,7,7
139,138,28,7,4,2,3,1,1,4,7,2,2,1,7,5,7,4,1,1,6,7,7,7,7
139,140,28,7,4,6,4,6,1,6,7,5,2,7,1,7,7,5,1,1,1,1,5,7,7
140,136,28,6,1,5,4,2,2,1,6,4,3,4,2,6,6,7,1,1,2,2,4,7,7
140,137,28,3,1,1,4,3,1,1,5,2,6,2,5,3,3,4,1,7,3,1,5,6,5
140,138,28,7,1,4,6,2,1,1,7,3,5,5,6,7,7,7,2,2,6,6,6,7,7
140,139,28,6,1,3,4,3,2,3,6,4,2,5,4,6,6,5,1,1,2,2,6,6,7
141,142,29,6,3,2,5,2,1,2,6,2,4,4,4,7,7,6,1,1,7,6,6,7,7
141,143,29,7,2,1,4,1,1,1,7,1,4,4,6,7,6,7,1,1,5,5,6,7,7
141,144,29,7,1,1,5,1,1,1,6,1,7,2,6,7,7,7,1,1,6,6,5,7,7
141,145,29,6,3,2,3,2,1,1,7,2,6,2,6,7,7,6,1,1,6,6,5,7,7
142,141,29,6,2,3,5,3,1,1,7,4,4,3,6,7,7,4,2,2,3,3,6,7,6
142,143,29,6,3,3,4,3,5,2,6,4,4,3,5,5,5,6,2,1,4,2,6,7,7
142,144,29,6,4,3,3,2,3,1,4,2,7,1,6,5,5,4,1,1,6,4,6,7,6
142,145,29,5,5,2,3,1,5,1,5,1,7,2,5,4,5,4,1,6,4,3,4,7,6
143,141,29,7,1,2,5,1,1,1,7,1,2,1,7,7,7,7,1,1,5,5,5,7,7
143,142,29,6,2,4,5,4,2,1,6,1,4,3,2,6,7,6,1,2,6,7,6,7,7
143,144,29,6,1,1,6,3,1,1,6,1,1,1,5,6,7,7,1,1,7,6,6,7,7
143,145,29,6,1,1,4,1,1,1,7,1,7,1,7,6,6,4,1,1,4,4,4,7,7
144,141,29,6,2,1,3,2,2,2,5,2,6,2,6,6,6,5,1,1,3,2,5,6,7
144,142,29,4,4,3,2,4,3,5,4,4,4,3,3,5,5,6,2,2,5,4,4,6,5
144,143,29,5,4,2,2,2,3,2,6,3,3,3,6,5,4,6,2,2,3,3,5,6,4
144,145,29,5,3,1,3,1,3,1,5,1,7,1,7,6,6,6,1,1,3,3,5,6,6
145,141,29,6,2,1,5,4,2,3,5,4,5,3,5,7,7,6,1,1,4,3,4,6,6
145,142,29,4,2,5,4,6,4,4,3,2,5,7,2,4,5,3,4,2,6,6,5,6,4
145,143,29,5,2,1,4,2,2,3,4,5,5,5,6,4,3,2,1,1,2,2,4,6,6
145,144,29,5,2,4,4,4,2,2,5,3,4,4,4,6,6,6,1,1,6,4,6,6,6
146,147,30,3,5,7,5,6,4,5,4,6,4,4,2,5,5,4,1,4,5,5,4,6,4
146,148,30,7,2,3,7,2,2,3,7,1,3,5,4,7,7,7,1,1,6,5,6,7,7
146,149,30,6,4,3,5,2,3,1,5,1,6,2,6,6,6,4,1,2,3,3,6,7,7
146,150,30,6,2,4,7,2,1,1,6,1,5,2,5,7,7,5,1,1,7,6,6,7,7
147,146,30,7,5,3,6,2,1,2,7,2,4,2,2,7,7,7,1,1,6,5,7,7,7
147,148,30,7,5,3,6,2,1,3,7,2,3,2,3,7,6,7,1,1,7,6,7,7,7
147,149,30,7,4,1,6,1,1,1,7,1,7,3,6,7,6,7,1,1,6,5,7,7,7
147,150,30,7,1,1,7,2,1,1,7,2,1,1,1,7,7,7,1,1,7,5,7,7,7
148,146,30,6,4,3,5,2,1,4,5,5,1,6,4,7,7,5,4,1,4,4,4,7,7
148,147,30,7,2,4,4,4,1,2,6,5,4,4,3,5,7,6,1,1,5,5,5,7,7
148,149,30,7,2,3,4,3,1,2,6,3,5,2,5,6,7,6,2,1,3,3,4,7,7
148,150,30,7,2,3,4,3,2,2,7,3,2,2,4,7,7,6,1,1,4,4,6,7,7
149,146,30,6,2,3,4,5,2,3,6,2,3,4,6,6,5,4,1,1,4,4,4,6,6
149,147,30,4,1,2,4,2,2,2,5,4,4,3,5,6,4,4,1,1,4,4,4,6,5
149,148,30,5,2,1,5,2,2,2,6,2,5,2,6,6,5,5,1,1,4,4,4,6,6
149,150,30,5,1,1,2,4,2,3,5,3,6,1,6,5,5,5,1,1,4,5,5,6,6
